sep=,
"Account Description","Account Date","Bank / Customer / Supplier","Reference","Transaction Type","Description","Debit","Credit","Balance"
"3300/020 : Computer - Platforms",,,,,,,
"3300/020 : Computer - Platforms","Opening Balance as at: 01/03/2024",,,,,"0",,
,"13/01/2025","8400/000 : FNB","Google Store 34.99 Google One 4XXXXX*5191 10 JAN XXXXXXXXXXXXXXXXXXX8026 Google Store","Account Payment","Google Store 34.99 Google One 4XXXXX*5191 10 JAN XXXXXXXXXXXXXXXXXXX8026 Google Store","34.99",,"5111706.55"
,"14/01/2025","8400/000 : FNB","Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 JAN XXXXXXXXXXXXXXXXXXX8437 Github Inc.","Account Payment","Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 JAN XXXXXXXXXXXXXXXXXXX8437 Github Inc.","4118.23",,"5115824.78"
,"14/01/2025","8400/000 : FNB","150.00 OBSIDIAN.MD 4XX*5191 12 JAN XX1574 150.00 OBSIDIAN.MD 4XXXXX*5191 12 JAN XXXXXXXXXXXXXXXXXXX1","Account Payment","150.00 OBSIDIAN.MD 4XX*5191 12 JAN XX1574 150.00 OBSIDIAN.MD 4XXXXX*5191 12 JAN XXXXXXXXXXXXXXXXXXX","2941.59",,"5118766.37"
,"14/01/2025","8400/000 : FNB","99.00 DYNAMIC.XYZ 4XX*5191 11 JAN XX8625 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX862","Account Payment","99.00 DYNAMIC.XYZ 4XX*5191 11 JAN XX8625 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX86","1941.45",,"5120707.82"
,"14/01/2025","8400/000 : FNB","Github Inc. 73.21 GITHUB, INC. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX3835 Github Inc.","Account Payment","Github Inc. 73.21 GITHUB, INC. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX3835 Github Inc.","1435.69",,"5122143.51"
,"14/01/2025","8400/000 : FNB","Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX6647 Digitalocean","Account Payment","Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX6647 Digitalocean","938.18",,"5123081.69"
,"14/01/2025","8400/000 : FNB","Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX3141 Github Inc.","Account Payment","Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX3141 Github Inc.","823.65",,"5123905.34"
,"14/01/2025","8400/000 : FNB","32.00 BUBBLE STARTE 4XX*5191 11 JAN XX1988 32.00 BUBBLE STARTE 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXX","Account Payment","32.00 BUBBLE STARTE 4XX*5191 11 JAN XX1988 32.00 BUBBLE STARTE 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXX","627.53",,"5124532.87"
,"14/01/2025","8400/000 : FNB","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 11 JAN XXXXXXXXXXXXXXXXXXX5290 Intuit","Account Payment","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 11 JAN XXXXXXXXXXXXXXXXXXX5290 Intuit","570.4",,"5125103.27"
,"14/01/2025","8400/000 : FNB","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 11 JAN XXXXXXXXXXXXXXXXXXX5274 Intuit","Account Payment","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 11 JAN XXXXXXXXXXXXXXXXXXX5274 Intuit","570.4",,"5125673.67"
,"14/01/2025","8400/000 : FNB","Hightail 15.00 HIGHTAIL 4XXXXX*5191 12 JAN XXXXXXXXXXXXXXXXXXX4095 Hightail","Account Payment","Hightail 15.00 HIGHTAIL 4XXXXX*5191 12 JAN XXXXXXXXXXXXXXXXXXX4095 Hightail","294.16",,"5125967.83"
,"14/01/2025","8400/000 : FNB","15.00 TABNINE 4XX*5191 12 JAN XX8584 15.00 TABNINE 4XXXXX*5191 12 JAN XXXXXXXXXXXXXXXXXXX8584","Account Payment","15.00 TABNINE 4XX*5191 12 JAN XX8584 15.00 TABNINE 4XXXXX*5191 12 JAN XXXXXXXXXXXXXXXXXXX8584","294.16",,"5126261.99"
,"14/01/2025","8400/000 : FNB","15.00 CAL.COM 4XX*5191 12 JAN XX8996 15.00 CAL.COM 4XXXXX*5191 12 JAN XXXXXXXXXXXXXXXXXXX8996","Account Payment","15.00 CAL.COM 4XX*5191 12 JAN XX8996 15.00 CAL.COM 4XXXXX*5191 12 JAN XXXXXXXXXXXXXXXXXXX8996","294.16",,"5126556.15"
,"14/01/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 11 JAN XX0705 7.00 NPM, INC. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX0705","Account Payment","7.00 NPM, INC. 4XX*5191 11 JAN XX0705 7.00 NPM, INC. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX0705","137.27",,"5126693.42"
,"14/01/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 11 JAN XX3961 7.00 NPM, INC. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX3961","Account Payment","7.00 NPM, INC. 4XX*5191 11 JAN XX3961 7.00 NPM, INC. 4XXXXX*5191 11 JAN XXXXXXXXXXXXXXXXXXX3961","137.27",,"5126830.69"
,"15/01/2025","8400/000 : FNB","Google Service Charges/Fees #INT PYMT FEE-34.99 Googl Google","Account Payment","Google Service Charges/Fees INT PYMT FEE-34.99 Googl Google","0.7",,"5126831.39"
,"15/01/2025","8400/000 : FNB","5.00 WWW.FLUX.AI 4XX*5191 13 JAN XX6926 5.00 WWW.FLUX.AI 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX6926","Account Payment","5.00 WWW.FLUX.AI 4XX*5191 13 JAN XX6926 5.00 WWW.FLUX.AI 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX6926","98.05",,"5126929.44"
,"15/01/2025","8400/000 : FNB","11.49 GOOGLE *Colab 4XX*5191 14 JAN XX5895 11.49 GOOGLE *Colab 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX","Account Payment","11.49 GOOGLE *Colab 4XX*5191 14 JAN XX5895 11.49 GOOGLE *Colab 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX","225.57",,"5127155.01"
,"15/01/2025","8400/000 : FNB","10.00 SUNO INC. 4XX*5191 13 JAN XX4546 10.00 SUNO INC. 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX4546","Account Payment","10.00 SUNO INC. 4XX*5191 13 JAN XX4546 10.00 SUNO INC. 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX4546","196.11",,"5127351.12"
,"15/01/2025","8400/000 : FNB","Facebook Service Charges/Fees #INT PYMT FEE-135.79 FACE Facebook","Account Payment","Facebook Service Charges/Fees INT PYMT FEE-135.79 FACE Facebook","2.72",,"5127353.84"
,"15/01/2025","8400/000 : FNB","Stable 249.00 STABLE 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX5677 Stable","Account Payment","Stable 249.00 STABLE 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX5677 Stable","4888.47",,"5132242.31"
,"15/01/2025","8400/000 : FNB","180.00 AGENCYANALYT 4XX*5225 13 JAN XX1427 180.00 AGENCYANALYT 4XXXXX*5225 13 JAN XXXXXXXXXXXXXXXXXX","Account Payment","180.00 AGENCYANALYT 4XX*5225 13 JAN XX1427 180.00 AGENCYANALYT 4XXXXX*5225 13 JAN XXXXXXXXXXXXXXXXX","3529.9",,"5135772.21"
,"15/01/2025","8400/000 : FNB","55.26 PADDLE.NET* W 4XX*5191 14 JAN XX6016 55.26 PADDLE.NET* W 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX","Account Payment","55.26 PADDLE.NET* W 4XX*5191 14 JAN XX6016 55.26 PADDLE.NET* W 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX","1084.88",,"5136857.09"
,"15/01/2025","8400/000 : FNB","20.00 HUGGINGFACE 4XX*5191 14 JAN XX3083 20.00 HUGGINGFACE 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX308","Account Payment","20.00 HUGGINGFACE 4XX*5191 14 JAN XX3083 20.00 HUGGINGFACE 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX30","392.65",,"5137249.74"
,"15/01/2025","8400/000 : FNB","20.00 RAILWAY 4XX*5191 13 JAN XX6739 20.00 RAILWAY 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX6739","Account Payment","20.00 RAILWAY 4XX*5191 13 JAN XX6739 20.00 RAILWAY 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX6739","392.21",,"5137641.95"
,"15/01/2025","8400/000 : FNB","20.00 HEROKU* DEC-1 4XX*5191 13 JAN XX3657 20.00 HEROKU* DEC-1 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXX","Account Payment","20.00 HEROKU* DEC-1 4XX*5191 13 JAN XX3657 20.00 HEROKU* DEC-1 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXX","392.21",,"5138034.16"
,"15/01/2025","8400/000 : FNB","20.00 RAILWAY 4XX*5191 13 JAN XX7730 20.00 RAILWAY 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX7730","Account Payment","20.00 RAILWAY 4XX*5191 13 JAN XX7730 20.00 RAILWAY 4XXXXX*5191 13 JAN XXXXXXXXXXXXXXXXXXX7730","392.21",,"5138426.37"
,"16/01/2025","8400/000 : FNB","40.00 REPLIT, INC. 4XX*5191 14 JAN XX2108 40.00 REPLIT, INC. 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX2","Account Payment","40.00 REPLIT, INC. 4XX*5191 14 JAN XX2108 40.00 REPLIT, INC. 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX","785.3",,"5139211.67"
,"16/01/2025","8400/000 : FNB","129.00 LOOKA LOGO M 4XX*5191 14 JAN XX5195 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX","Account Payment","129.00 LOOKA LOGO M 4XX*5191 14 JAN XX5195 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX","2532.58",,"5141744.25"
,"16/01/2025","8400/000 : FNB","129.00 LOOKA LOGO M 4XX*5191 14 JAN XX1343 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX","Account Payment","129.00 LOOKA LOGO M 4XX*5191 14 JAN XX1343 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX","2532.58",,"5144276.83"
,"16/01/2025","8400/000 : FNB","129.00 LOOKA LOGO M 4XX*5191 14 JAN XX1892 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX","Account Payment","129.00 LOOKA LOGO M 4XX*5191 14 JAN XX1892 129.00 LOOKA LOGO M 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX","2532.58",,"5146809.41"
,"16/01/2025","8400/000 : FNB","172.50 OPENAI *CHAT 4XX*5191 14 JAN XX7250 172.50 OPENAI *CHAT 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXX","Account Payment","172.50 OPENAI *CHAT 4XX*5191 14 JAN XX7250 172.50 OPENAI *CHAT 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXX","3386.59",,"5150196"
,"16/01/2025","8400/000 : FNB","280.00 WIZA.CO 4XX*5191 14 JAN XX8582 280.00 WIZA.CO 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX8582","Account Payment","280.00 WIZA.CO 4XX*5191 14 JAN XX8582 280.00 WIZA.CO 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX8582","5497.08",,"5155693.08"
,"16/01/2025","8400/000 : FNB","Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 JAN XXXXXXXXXXXXXXXXXXX0480 Github Inc.","Account Payment","Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 JAN XXXXXXXXXXXXXXXXXXX0480 Github Inc.","274.85",,"5155967.93"
,"16/01/2025","8400/000 : FNB","21.27 RAILWAY 4XX*5191 14 JAN XX5184 21.27 RAILWAY 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX5184","Account Payment","21.27 RAILWAY 4XX*5191 14 JAN XX5184 21.27 RAILWAY 4XXXXX*5191 14 JAN XXXXXXXXXXXXXXXXXXX5184","417.58",,"5156385.51"
,"16/01/2025","8400/000 : FNB","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 14 JAN XXXXXXXXXXXXXXXXXXX4326 Intuit","Account Payment","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 14 JAN XXXXXXXXXXXXXXXXXXX4326 Intuit","570.4",,"5156955.91"
,"17/01/2025","8400/000 : FNB","350.00 FRAMER.COM 4XX*5191 16 JAN XX1183 350.00 FRAMER.COM 4XXXXX*5191 16 JAN XXXXXXXXXXXXXXXXXXX118","Account Payment","350.00 FRAMER.COM 4XX*5191 16 JAN XX1183 350.00 FRAMER.COM 4XXXXX*5191 16 JAN XXXXXXXXXXXXXXXXXXX11","350",,"5157305.91"
,"17/01/2025","8400/000 : FNB","Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 15 JAN XXXXXXXXXXXXXXXXXXX9572 Github Inc.","Account Payment","Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 15 JAN XXXXXXXXXXXXXXXXXXX9572 Github Inc.","1770.67",,"5159076.58"
,"17/01/2025","8400/000 : FNB","174.00 INTERCOM R&D 4XX*5191 15 JAN XX7383 174.00 INTERCOM R&D 4XXXXX*5191 15 JAN XXXXXXXXXXXXXXXXXX","Account Payment","174.00 INTERCOM R&D 4XX*5191 15 JAN XX7383 174.00 INTERCOM R&D 4XXXXX*5191 15 JAN XXXXXXXXXXXXXXXXX","3366.86",,"5162443.44"
,"17/01/2025","8400/000 : FNB","184.74 SLACK T0MN3D 4XX*5225 15 JAN XX7254 184.74 SLACK T0MN3D 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXX","Account Payment","184.74 SLACK T0MN3D 4XX*5225 15 JAN XX7254 184.74 SLACK T0MN3D 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXX","3594.65",,"5166038.09"
,"17/01/2025","8400/000 : FNB","231.95 HOLASPIRIT 4XX*5225 15 JAN XX0811 231.95 HOLASPIRIT 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXXX081","Account Payment","231.95 HOLASPIRIT 4XX*5225 15 JAN XX0811 231.95 HOLASPIRIT 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXXX08","4642.84",,"5170680.93"
,"17/01/2025","8400/000 : FNB","376.40 HOLASPIRIT 4XX*5225 15 JAN XX8954 376.40 HOLASPIRIT 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXXX895","Account Payment","376.40 HOLASPIRIT 4XX*5225 15 JAN XX8954 376.40 HOLASPIRIT 4XXXXX*5225 15 JAN XXXXXXXXXXXXXXXXXXX89","7534.22",,"5178215.15"
,"18/01/2025","8400/000 : FNB","20.00 VERCEL INC. 4XX*5191 16 JAN XX8922 20.00 VERCEL INC. 4XXXXX*5191 16 JAN XXXXXXXXXXXXXXXXXXX892","Account Payment","20.00 VERCEL INC. 4XX*5191 16 JAN XX8922 20.00 VERCEL INC. 4XXXXX*5191 16 JAN XXXXXXXXXXXXXXXXXXX89","387",,"5178602.15"
,"21/01/2025","8400/000 : FNB","Facebook Service Charges/Fees #INT PYMT FEE-454.43 FACE Facebook","Account Payment","Facebook Service Charges/Fees INT PYMT FEE-454.43 FACE Facebook","9.09",,"5178611.24"
,"21/01/2025","8400/000 : FNB","Google Service Charges/Fees #INT PYMT FEE-34.99 Googl Google","Account Payment","Google Service Charges/Fees INT PYMT FEE-34.99 Googl Google","0.7",,"5178611.94"
,"21/01/2025","8400/000 : FNB","299.00 MANGOAPPS 4XX*5191 19 JAN XX4836 299.00 MANGOAPPS 4XXXXX*5191 19 JAN XXXXXXXXXXXXXXXXXXX4836","Account Payment","299.00 MANGOAPPS 4XX*5191 19 JAN XX4836 299.00 MANGOAPPS 4XXXXX*5191 19 JAN XXXXXXXXXXXXXXXXXXX4836","5749.18",,"5184361.12"
,"21/01/2025","8400/000 : FNB","59.00 GREENBACK.COM 4XX*5225 19 JAN XX8371 59.00 GREENBACK.COM 4XXXXX*5225 19 JAN XXXXXXXXXXXXXXXXXX","Account Payment","59.00 GREENBACK.COM 4XX*5225 19 JAN XX8371 59.00 GREENBACK.COM 4XXXXX*5225 19 JAN XXXXXXXXXXXXXXXXX","1134.45",,"5185495.57"
,"22/01/2025","8400/000 : FNB","54.00 AIRTABLE.COM/ 4XX*5191 21 JAN XX1019 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 JAN XXXXXXXXXXXXXXXXXX","Account Payment","54.00 AIRTABLE.COM/ 4XX*5191 21 JAN XX1019 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 JAN XXXXXXXXXXXXXXXXX","1035.2",,"5186530.77"
,"22/01/2025","8400/000 : FNB","74.00 PIPEDREAM, IN 4XX*5191 20 JAN XX3588 74.00 PIPEDREAM, IN 4XXXXX*5191 20 JAN XXXXXXXXXXXXXXXXXX","Account Payment","74.00 PIPEDREAM, IN 4XX*5191 20 JAN XX3588 74.00 PIPEDREAM, IN 4XXXXX*5191 20 JAN XXXXXXXXXXXXXXXXX","1422.87",,"5187953.64"
,"24/01/2025","8400/000 : FNB","299.00 ORG CHART 4XX*5191 22 JAN XX2214 299.00 ORG CHART 4XXXXX*5191 22 JAN XXXXXXXXXXXXXXXXXXX2214","Account Payment","299.00 ORG CHART 4XX*5191 22 JAN XX2214 299.00 ORG CHART 4XXXXX*5191 22 JAN XXXXXXXXXXXXXXXXXXX2214","5706.45",,"5193660.09"
,"25/01/2025","8400/000 : FNB","68.86 DNH*DOMAINS#3 4XX*5225 23 JAN XX2974 68.86 DNH*DOMAINS#3 4XXXXX*5225 23 JAN XXXXXXXXXXXXXXXXXX","Account Payment","68.86 DNH*DOMAINS3 4XX*5225 23 JAN XX2974 68.86 DNH*DOMAINS3 4XXXXX*5225 23 JAN XXXXXXXXXXXXXXXXX","1305.89",,"5194965.98"
,"25/01/2025","8400/000 : FNB","89.00 SENTRY 4XX*5191 24 JAN XX2168 89.00 SENTRY 4XXXXX*5191 24 JAN XXXXXXXXXXXXXXXXXXX2168","Account Payment","89.00 SENTRY 4XX*5191 24 JAN XX2168 89.00 SENTRY 4XXXXX*5191 24 JAN XXXXXXXXXXXXXXXXXXX2168","1690.38",,"5196656.36"
,"25/01/2025","8400/000 : FNB","6.00 DOCKER, INC. 4XX*5191 24 JAN XX1905 6.00 DOCKER, INC. 4XXXXX*5191 24 JAN XXXXXXXXXXXXXXXXXXX190","Account Payment","6.00 DOCKER, INC. 4XX*5191 24 JAN XX1905 6.00 DOCKER, INC. 4XXXXX*5191 24 JAN XXXXXXXXXXXXXXXXXXX19","113.95",,"5196770.31"
,"25/01/2025","8400/000 : FNB","30.00 HASURA 4XX*5191 23 JAN XX3187 30.00 HASURA 4XXXXX*5191 23 JAN XXXXXXXXXXXXXXXXXXX3187","Account Payment","30.00 HASURA 4XX*5191 23 JAN XX3187 30.00 HASURA 4XXXXX*5191 23 JAN XXXXXXXXXXXXXXXXXXX3187","569.79",,"5197340.1"
,"27/01/2025","8400/000 : FNB","2123.25 DNH*DOMAINS 4XX*5225 24 JAN XX6140 2123.25 DNH*DOMAINS 4XXXXX*5225 24 JAN XXXXXXXXXXXXXXXXXX","Account Payment","2123.25 DNH*DOMAINS 4XX*5225 24 JAN XX6140 2123.25 DNH*DOMAINS 4XXXXX*5225 24 JAN XXXXXXXXXXXXXXXXX","40327.11",,"5237667.21"
,"28/01/2025","8400/000 : FNB","50.00 OBSIDIAN.MD 4XX*5191 26 JAN XX8435 50.00 OBSIDIAN.MD 4XXXXX*5191 26 JAN XXXXXXXXXXXXXXXXXXX843","Account Payment","50.00 OBSIDIAN.MD 4XX*5191 26 JAN XX8435 50.00 OBSIDIAN.MD 4XXXXX*5191 26 JAN XXXXXXXXXXXXXXXXXXX84","945.99",,"5238613.2"
,"29/01/2025","8400/000 : FNB","Intuit 546.25 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX0371 Intuit","Account Payment","Intuit 546.25 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX0371 Intuit","546.25",,"5239159.45"
,"29/01/2025","8400/000 : FNB","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX7314 Intuit","Account Payment","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX7314 Intuit","570.4",,"5239729.85"
,"29/01/2025","8400/000 : FNB","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX9531 Intuit","Account Payment","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 JAN XXXXXXXXXXXXXXXXXXX9531 Intuit","570.4",,"5240300.25"
,"29/01/2025","8400/000 : FNB","150.00 AUTH0.COM 4XX*5191 27 JAN XX9811 150.00 AUTH0.COM 4XXXXX*5191 27 JAN XXXXXXXXXXXXXXXXXXX9811","Account Payment","150.00 AUTH0.COM 4XX*5191 27 JAN XX9811 150.00 AUTH0.COM 4XXXXX*5191 27 JAN XXXXXXXXXXXXXXXXXXX9811","2837.97",,"5243138.22"
,"29/01/2025","8400/000 : FNB","399.99 POE.COM 4XX*5191 28 JAN XX4490 399.99 POE.COM 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX4490","Account Payment","399.99 POE.COM 4XX*5191 28 JAN XX4490 399.99 POE.COM 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX4490","399.99",,"5243538.21"
,"29/01/2025","8400/000 : FNB","1150.00 AUTH0.COM 4XX*5191 28 JAN XX8132 1150.00 AUTH0.COM 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX813","Account Payment","1150.00 AUTH0.COM 4XX*5191 28 JAN XX8132 1150.00 AUTH0.COM 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX81","22041.83",,"5265580.04"
,"30/01/2025","8400/000 : FNB","9.00 GITPOD.IO 4XX*5191 28 JAN XX4157 9.00 GITPOD.IO 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX4157","Account Payment","9.00 GITPOD.IO 4XX*5191 28 JAN XX4157 9.00 GITPOD.IO 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX4157","172.5",,"5265752.54"
,"30/01/2025","8400/000 : FNB","Dropbox 18.38 Dropbox 3HX6D 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX7033 Dropbox","Account Payment","Dropbox 18.38 Dropbox 3HX6D 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX7033 Dropbox","352.29",,"5266104.83"
,"30/01/2025","8400/000 : FNB","430.00 Dlocal *Micr 4XX*5191 28 JAN XX0426 430.00 Dlocal *Micr 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXX","Account Payment","430.00 Dlocal *Micr 4XX*5191 28 JAN XX0426 430.00 Dlocal *Micr 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXX","430",,"5266534.83"
,"30/01/2025","8400/000 : FNB","29.99 BEENVERIFIED 4XX*5191 28 JAN XX2780 29.99 BEENVERIFIED 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX2","Account Payment","29.99 BEENVERIFIED 4XX*5191 28 JAN XX2780 29.99 BEENVERIFIED 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX","574.81",,"5267109.64"
,"31/01/2025","8400/000 : FNB","5050.80 FRESHWORKS 4XX*5225 29 JAN XX7937 5050.80 FRESHWORKS 4XXXXX*5225 29 JAN XXXXXXXXXXXXXXXXXXX7","Account Payment","5050.80 FRESHWORKS 4XX*5225 29 JAN XX7937 5050.80 FRESHWORKS 4XXXXX*5225 29 JAN XXXXXXXXXXXXXXXXXXX","5050.8",,"5272160.44"
,"31/01/2025","8400/000 : FNB","Shopify 3421.17 SHOPIFY* 32 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXXXX2220 Shopify","Account Payment","Shopify 3421.17 SHOPIFY* 32 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXXXX2220 Shopify","65898.08",,"5338058.52"
,"31/01/2025","8400/000 : FNB","5.00 COMPONENTS.STU 4XX*5191 29 JAN XX7967 5.00 COMPONENTS.STU 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXXX","Account Payment","5.00 COMPONENTS.STU 4XX*5191 29 JAN XX7967 5.00 COMPONENTS.STU 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXX","96.31",,"5338154.83"
,"31/01/2025","8400/000 : FNB","50.00 ANACONDA INC. 4XX*5191 29 JAN XX7485 50.00 ANACONDA INC. 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXXX","Account Payment","50.00 ANACONDA INC. 4XX*5191 29 JAN XX7485 50.00 ANACONDA INC. 4XXXXX*5191 29 JAN XXXXXXXXXXXXXXXXX","963.09",,"5339117.92"
,"31/01/2025","8400/000 : FNB","Facebook 1129.79 FACEBK *ZAS 4XXXXX*5191 30 JAN XXXXXXXXXXXXXXXXXXX6939 Facebook","Account Payment","Facebook 1129.79 FACEBK *ZAS 4XXXXX*5191 30 JAN XXXXXXXXXXXXXXXXXXX6939 Facebook","1129.79",,"5340247.71"
,"31/01/2025","8400/000 : FNB","67.85 LEMSQZY* CHAT 4XX*5191 30 JAN XX9580 67.85 LEMSQZY* CHAT 4XXXXX*5191 30 JAN XXXXXXXXXXXXXXXXXX","Account Payment","67.85 LEMSQZY* CHAT 4XX*5191 30 JAN XX9580 67.85 LEMSQZY* CHAT 4XXXXX*5191 30 JAN XXXXXXXXXXXXXXXXX","1298.39",,"5341546.1"
,"01/02/2025","8400/000 : FNB","Dropbox 18.38 Dropbox 3HX6D 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX6035 Dropbox","Account Receipt","Dropbox 18.38 Dropbox 3HX6D 4XXXXX*5191 28 JAN XXXXXXXXXXXXXXXXXXX6035 Dropbox",,"333.13","5341212.97"
,"01/02/2025","8400/000 : FNB","20.00 HUGGINGFACE 4XX*5191 31 JAN XX2178 20.00 HUGGINGFACE 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXXX217","Account Payment","20.00 HUGGINGFACE 4XX*5191 31 JAN XX2178 20.00 HUGGINGFACE 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXXX21","379.91",,"5341592.88"
,"01/02/2025","8400/000 : FNB","100.00 REG AGENT ST 4XX*5191 31 JAN XX4014 100.00 REG AGENT ST 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXXX","Account Payment","100.00 REG AGENT ST 4XX*5191 31 JAN XX4014 100.00 REG AGENT ST 4XXXXX*5191 31 JAN XXXXXXXXXXXXXXXXX","1899.53",,"5343492.41"
